applicant_id,state,density,job_id,title_raw,source,employer,policy_adjusted_score,base_fit_score,eligibility_status,n_gaps,primary_gap,match_label,rank
6e4f30b4-948b-40c7-8f2e-4380e5f4533e,CA,2,fd5e0d1f-84b6-4d22-a957-63fdf5b36602,Industrial Electrician Technician,scraper,Ball Corporation,62.55,56.55,near_fit,2,seniority_compatibility,good_fit,4
6e4f30b4-948b-40c7-8f2e-4380e5f4533e,CA,2,8289f495-863f-4244-af82-0f40d2122358,Powerline Technician - Lineman - Underground,scraper,Southwire,55.89,49.89,near_fit,2,seniority_compatibility,moderate_fit,5
6e4f30b4-948b-40c7-8f2e-4380e5f4533e,CA,2,53f24894-9291-47ae-8284-33c3ab646baa,Service Specialist II,scraper,Schneider Electric,51.71,45.71,near_fit,2,job_family_compatibility,moderate_fit,6
6e6fab92-8dd8-4ad5-bd3a-1d31cce6ef8d,AR,2,c1557174-f263-4b94-acae-541575223397,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,51.71,45.71,near_fit,2,job_family_compatibility,moderate_fit,1
6e6fab92-8dd8-4ad5-bd3a-1d31cce6ef8d,AR,2,b5eb6630-f8fa-4f4b-8b46-df30db6d53b0,Field Service Representative,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,2
6f79b323-e847-40a6-ae49-79dc260c89ba,IA,2,ad9ace0a-35e9-4b3a-945f-ea189fa9909a,High Voltage Technician III,scraper,GE Vernova,15.69,21.69,ineligible,2,job_family_compatibility,low_fit,1
6fe2ac8b-a6f5-43cc-8c57-8f79a3ee4b7a,IL,2,fcace57a-06c3-4e68-8e04-6b1157ecad61,BMS Service Account Executive,scraper,Schneider Electric,49.25,43.25,near_fit,3,job_family_compatibility,moderate_fit,1
7151ae97-3948-4b18-abe7-764662006dd5,AZ,1,398da005-863a-485c-a972-f555fcc71f5e,Field Service Representative - Drives/Industry,scraper,Schneider Electric,52.35,46.35,near_fit,1,job_family_compatibility,moderate_fit,1
7151ae97-3948-4b18-abe7-764662006dd5,AZ,1,cc8866c0-fd8c-4ec4-8c76-6d222ef7b305,Quality Inspector,scraper,Schneider Electric,50.48,44.48,near_fit,1,job_family_compatibility,moderate_fit,2
7151ae97-3948-4b18-abe7-764662006dd5,AZ,1,f11111cd-0177-4bbc-a032-82cde1e21e4c,Quality Inspector,scraper,Schneider Electric,50.48,44.48,near_fit,1,job_family_compatibility,moderate_fit,3
7151ae97-3948-4b18-abe7-764662006dd5,AZ,1,ced66e0d-fea0-4c45-a6b0-03b0c7d3993c,Production Supervisor,scraper,Schneider Electric,14.85,20.85,ineligible,1,job_family_compatibility,low_fit,4
7151ae97-3948-4b18-abe7-764662006dd5,AZ,1,abb0d5f2-47b2-4d88-99e3-319caef8a27c,Manufacturing Cell Lead (2nd Shift),scraper,Schneider Electric,14.78,20.78,ineligible,1,job_family_compatibility,low_fit,5
7151ae97-3948-4b18-abe7-764662006dd5,AZ,1,95614908-a096-4942-98c5-186ebfeb031f,HVAC-Electrical Technician,seed,Southwest Electric & HVAC,52.08,46.08,near_fit,2,job_family_compatibility,moderate_fit,6
7151ae97-3948-4b18-abe7-764662006dd5,AZ,1,f39b2b0c-778f-47c5-8f6d-4b9353db57a6,Field Service Representative,scraper,Schneider Electric,50.03,44.03,near_fit,2,job_family_compatibility,moderate_fit,7
7151ae97-3948-4b18-abe7-764662006dd5,AZ,1,5b7de9fd-608f-4751-bf57-ea7f12da966f,Continuous Improvement Leader,scraper,Schneider Electric,48.42,42.42,near_fit,2,job_family_compatibility,moderate_fit,8
7151ae97-3948-4b18-abe7-764662006dd5,AZ,1,392f14b7-7f5d-4e24-a95c-91318ad5e80b,Field Service Representative - HVAC/Cooling,scraper,Schneider Electric,48.07,42.07,near_fit,2,job_family_compatibility,moderate_fit,9
7151ae97-3948-4b18-abe7-764662006dd5,AZ,1,707c18e2-5cba-4985-8dd6-26b3a8a60a95,Maintenance Mechanic,scraper,Ball Corporation,50.23,44.23,near_fit,3,job_family_compatibility,moderate_fit,10
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,d2b5bb83-b02b-43d9-9075-87bcffd426ba,System Specialist III,scraper,Schneider Electric,15.28,21.28,ineligible,1,job_family_compatibility,low_fit,1
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,1bf0ac7a-e529-4e85-9cdb-5bea8e082fd1,Electronic Technician,scraper,Southwire,59.69,53.69,near_fit,2,seniority_compatibility,moderate_fit,2
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,34db19d2-d22c-420b-9ca4-3a0b96da2fae,"Technician, Electronic",scraper,Southwire,59.63,53.63,near_fit,2,seniority_compatibility,moderate_fit,3
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,f598393a-49cf-4330-97e9-3febf3c6614a,HVAC Installer - 2nd Shift (Apprenticeship Program),employer_created,Acme Industrial,57.06,46.06,near_fit,2,job_family_compatibility,moderate_fit,4
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,7be0d8c5-61fb-42e0-85e2-e57eaa3c8c92,Building Automation Technician II,scraper,Schneider Electric,51.70,45.70,near_fit,2,job_family_compatibility,moderate_fit,5
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,6c0c32de-720f-468e-9db4-98fcf35d3476,System Specialist II,scraper,Schneider Electric,51.62,45.62,near_fit,2,job_family_compatibility,moderate_fit,6
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,092dfb2b-ff27-4d1b-aa53-8719e5b2f01e,System Specialist I,scraper,Schneider Electric,51.59,45.59,near_fit,2,job_family_compatibility,moderate_fit,7
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,784960ea-8969-447d-935d-2a0e711996d6,System Specialist II,scraper,Schneider Electric,51.59,45.59,near_fit,2,job_family_compatibility,moderate_fit,8
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,9089b0d0-9bcc-4423-9a86-9ec534a5f15a,Building Automation Technician II,scraper,Schneider Electric,51.59,45.59,near_fit,2,job_family_compatibility,moderate_fit,9
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,91897402-de57-4dab-9099-843ecbb624b3,System Specialist I,scraper,Schneider Electric,51.59,45.59,near_fit,2,job_family_compatibility,moderate_fit,10
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,aa9c7ad9-821b-405c-8099-64057cbf133a,System Specialist II,scraper,Schneider Electric,51.59,45.59,near_fit,2,job_family_compatibility,moderate_fit,11
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,bd562210-99d4-4bde-8780-2e54953bf3dd,System Specialist II,scraper,Schneider Electric,51.59,45.59,near_fit,2,job_family_compatibility,moderate_fit,12
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,619f163a-21a4-402f-ab9c-510eb8b05894,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,49.38,43.38,near_fit,2,job_family_compatibility,moderate_fit,13
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,84ee4830-5a83-48d2-8872-a5a40e7f329b,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,49.38,43.38,near_fit,2,job_family_compatibility,moderate_fit,14
728695c1-3e9b-4061-8404-62e70df6664b,GA,2,6e0cf920-9cdc-40a1-a692-9191c7cde9f1,Welder,scraper,GE Vernova,52.38,46.38,near_fit,3,job_family_compatibility,moderate_fit,15
739f534b-a9fb-4761-ae48-2724a807d791,IL,2,fc5c1942-f214-48df-971b-7037fe3e837b,Warehouse Specialist,scraper,Southwire,53.16,47.16,near_fit,2,job_family_compatibility,moderate_fit,1
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,c7f77a75-17ff-4f06-bfe5-ce51bbf2cc1a,CNC Programmer/Operator,scraper,Ford Motor Company,13.86,19.86,ineligible,1,job_family_compatibility,low_fit,1
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,ee7da4c4-6f75-482f-a406-24c03d68ca9a,Electrical Apprentice,seed,Pacific Grid Services,52.72,41.72,near_fit,2,job_family_compatibility,moderate_fit,2
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,92c5c760-9d54-4e5c-b978-20ab22e766f2,Line Operator Mechanic,scraper,Ball Corporation,52.22,46.22,near_fit,2,job_family_compatibility,moderate_fit,3
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,8ec4f85c-539e-445f-947b-1af33a8ef07a,Site Technical Trainer,scraper,Ball Corporation,51.68,45.68,near_fit,2,job_family_compatibility,moderate_fit,4
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,9ad0d344-059a-4723-88ea-4255400e5a76,Ground Maintenance Mechanic (Motorized),scraper,Delta Air Lines,51.31,45.31,near_fit,2,job_family_compatibility,moderate_fit,5
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,dfdbfa94-bd0f-4354-8b70-43182e0a7f8d,Aircraft Maintenance Technician,scraper,Delta Air Lines,51.27,45.27,near_fit,2,job_family_compatibility,moderate_fit,6
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,bbb6c9ea-baef-44ff-b084-085be2c89941,Hourly Warehouse Team Member - Temporary Full-Time - Ontario HVC (PS&L),employer_import,Ford Motor Company,50.67,44.67,near_fit,2,job_family_compatibility,moderate_fit,7
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,53f24894-9291-47ae-8284-33c3ab646baa,Service Specialist II,scraper,Schneider Electric,50.59,44.59,near_fit,2,job_family_compatibility,moderate_fit,8
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,2815b44e-d2c8-4e28-8d97-62127318d2bd,Residential Electrician,seed,Bay Area Electrical Contractors,47.81,41.81,near_fit,2,job_family_compatibility,moderate_fit,9
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,904fbc7d-d495-48f0-a82f-e47f7edb8c44,Electrician — Journey Level,seed,Pacific Grid Services,17.68,18.68,ineligible,2,job_family_compatibility,low_fit,10
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,ff130393-5827-4156-ba91-3d44cea084bc,Production Technician,scraper,Ball Corporation,52.33,46.33,near_fit,3,job_family_compatibility,moderate_fit,11
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,28d43ff7-82dd-4d89-9dfa-79b6467b81f8,Building Automation Service Specialist I,scraper,Schneider Electric,52.19,46.19,near_fit,3,job_family_compatibility,moderate_fit,12
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,fd5e0d1f-84b6-4d22-a957-63fdf5b36602,Industrial Electrician Technician,scraper,Ball Corporation,52.19,46.19,near_fit,3,job_family_compatibility,moderate_fit,13
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,8289f495-863f-4244-af82-0f40d2122358,Powerline Technician - Lineman - Underground,scraper,Southwire,45.61,39.61,near_fit,3,job_family_compatibility,moderate_fit,14
73b61966-365a-4b55-9729-67c219b3bc85,CA,1,418555e6-0dd3-45f7-ba3f-2eb6faca3972,Warehouse Associate (Cor),scraper,Schneider Electric,45.48,39.48,near_fit,3,job_family_compatibility,moderate_fit,15
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,dde856d5-1a5e-449a-b28c-c621262d2fdb,Field Service Technician I,scraper,Schneider Electric,51.94,45.94,near_fit,1,job_family_compatibility,moderate_fit,1
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,d2b5bb83-b02b-43d9-9075-87bcffd426ba,System Specialist III,scraper,Schneider Electric,15.35,21.35,ineligible,1,job_family_compatibility,low_fit,2
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,6e0cf920-9cdc-40a1-a692-9191c7cde9f1,Welder,scraper,GE Vernova,60.92,54.92,near_fit,2,seniority_compatibility,good_fit,3
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,f598393a-49cf-4330-97e9-3febf3c6614a,HVAC Installer - 2nd Shift (Apprenticeship Program),employer_created,Acme Industrial,57.06,46.06,near_fit,2,job_family_compatibility,moderate_fit,4
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,88fed694-ea9b-4bfa-a0e3-7edf70bcfc1a,Materials Handler,scraper,Southwire,53.16,47.16,near_fit,2,job_family_compatibility,moderate_fit,5
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,07217a0b-d6bf-4e3f-a895-d81309df4cf2,Aircraft Mtc Surface Coat Technician,scraper,Delta Air Lines,53.09,47.09,near_fit,2,job_family_compatibility,moderate_fit,6
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,7589aba9-4d64-4d0f-83dc-238301e9777a,AMT - Avionics - Component Maintenance,scraper,Delta Air Lines,52.75,46.75,near_fit,2,job_family_compatibility,moderate_fit,7
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,01811a18-2fb7-4c0a-a7e0-15143caaf65e,Ground Maintenance Mechanic (Stationary) - ATL,scraper,Delta Air Lines,52.50,46.50,near_fit,2,job_family_compatibility,moderate_fit,8
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,219d497c-2d8d-4ea1-bfd1-da18bc79a201,Aircraft Support Mechanic,scraper,Delta Air Lines,52.50,46.50,near_fit,2,job_family_compatibility,moderate_fit,9
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,c2caf92c-6f39-4f8f-987a-817169014ab5,Aircraft Support Mechanic,scraper,Delta Air Lines,52.50,46.50,near_fit,2,job_family_compatibility,moderate_fit,10
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,88be611e-8df7-464a-91a3-fbaa826c984f,Ground Maintenance Mechanic (Motorized) - ATL,scraper,Delta Air Lines,52.44,46.44,near_fit,2,job_family_compatibility,moderate_fit,11
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,51b5fe5a-552b-48f1-8dd9-c51a3c65fbde,Aircraft Maintenance Technician 2,scraper,Delta Air Lines,52.34,46.34,near_fit,2,job_family_compatibility,moderate_fit,12
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,7be0d8c5-61fb-42e0-85e2-e57eaa3c8c92,Building Automation Technician II,scraper,Schneider Electric,51.86,45.86,near_fit,2,job_family_compatibility,moderate_fit,13
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,23cc0d4f-2f56-4972-9c03-5b87c1ff0806,Hourly Warehouse Team Member - Temporary Full-Time - Atlanta HVC (PS&L),employer_import,Ford Motor Company,51.80,45.80,near_fit,2,job_family_compatibility,moderate_fit,14
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,092dfb2b-ff27-4d1b-aa53-8719e5b2f01e,System Specialist I,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,15
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,6c0c32de-720f-468e-9db4-98fcf35d3476,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,16
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,784960ea-8969-447d-935d-2a0e711996d6,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,17
73df38f0-82c2-482c-84af-570a5923b7fe,GA,2,9089b0d0-9bcc-4423-9a86-9ec534a5f15a,Building Automation Technician II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,18
